id,description,description_cleaned,source,category,confidence,score_demolition,score_earthwork,score_concrete,score_masonry,score_steel,score_carpentry_joinery,score_doors_windows_glazing,score_waterproofing,score_flooring_tiling,score_plaster_painting,score_plumbing_sanitary,score_electrical,score_hvac_fire,score_facade_cladding,score_roofing,score_paving_external,score_utilities_storm_sanitary,score_misc_general_conditions
BITM_BOQ_p61_l24,complete with waste fittings and two coats of painting C.I.,complete with waste fittings and two coats of painting c.i.,BITM_BOQ,plaster_painting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p61_l27,"3.4.2 Sink with drain board 1050 mm x 450 mm x 180 mm 1 Each 5,006.00 5,006.00",3.4.2 sink with drain board 1050 millimeter 450 millimeter 180 millimeter 1 each 5 006.00 5 006.00,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p61_l31,connecting pipe and wall flange (Equivalent to Code No.,connecting pipe and wall flange equivalent to code number,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p61_l34,3.5.2 PTMT Bottle trap 32 mm with connecting pipe ( Prayag or,3.5.2 ptmt bottle trap 32 millimeter with connecting pipe prayag or,BITM_BOQ,steel,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p62_l5,"P.V.C. waste pipe, with PVC coupling at one end fitted with",p.v.c. waste pipe with pvc coupling at one end fitted with,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p62_l16,3.8.3 Flexible waste pipe of 32 mm dia. for wash basin / urinal,3.8.3 flexible waste pipe of 32 millimeter diameter. for wash basin urinal,BITM_BOQ,plumbing_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p62_l21,"(b) Sink, Drain board 2 Each 149.00 298.00",sink drain board 2 each 149.00 298.00,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p63_l8,painted and tested to 21 kg per sq.cm. - 15 mm.1 Each 169.00 169.00,painted and tested to 21 kilogram per sq.centimeter. 15 millimeter.1 each 169.00 169.00,BITM_BOQ,plaster_painting,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p63_l19,"3.10.13 Supplying, fitting and fixing 15 mm swan neck tap with left",3.10.13 supplying fitting and fixing 15 millimeter swan neck tap with left,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p63_l23,"3.11 Supplying, fitting and fixing C.P. Extension pipe 5 Each 106.00 530.00",3.11 supplying fitting and fixing c.p. extension pipe 5 each 106.00 530.00,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p63_l29,3.15 Re-fixing sink with or without waste fittings with brackets.,3.15 re fixing sink with or without waste fittings with brackets.,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p63_l31,3.16 Dismantling sink with or without waste fittings with,3.16 dismantling sink with or without waste fittings with,BITM_BOQ,demolition,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l13,"3.22 Supplying, fitting and fixing PTMT smart shelf of approved",3.22 supplying fitting and fixing ptmt smart shelf of approved,BITM_BOQ,steel,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l17,of sandy soils with drey brickwork upto 1.6 mtr. from the,of sandy soils with drey brickwork upto 1.6 meter. from the,BITM_BOQ,masonry,1.0,0.0,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l18,bottom having 150mm intermediate cement brick work (1:4),bottom having 150mm intermediate cement brick work 1 4,BITM_BOQ,masonry,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l19,band all round and cement brick work (1:4) upto 0.90 mtr.,band all round and cement brick work 1 4 upto 0.90 meter.,BITM_BOQ,masonry,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l20,from top with 19mm thick cement plastering (4:1) to inside,from top with 19mm thick cement plastering 4 1 to inside,BITM_BOQ,plaster_painting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l21,"face upto the depth of cement brickwork, 15mm thick",face upto the depth of cement brickwork 15mm thick,BITM_BOQ,masonry,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l22,cement plaster (4:1) on outer face from top of the well upto,cement plaster 4 1 on outer face from top of the well upto,BITM_BOQ,plaster_painting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l23,G.L. and 6mm thick cement plaster (4:1) on top of the RCC,g.l. and 6mm thick cement plaster 4 1 on top of the reinforced cement concrete,BITM_BOQ,concrete,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l24,cover slab including filling bottom 1.00 mtr. of inside of the,cover slab including filling bottom 1.00 meter. of inside of the,BITM_BOQ,roofing,1.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BITM_BOQ_p64_l25,well with brick metal (50mm to 63mm size) including RCC,well with brick metal 50mm to 63mm size including reinforced cement concrete,BITM_BOQ,concrete,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l26,cover slab of 100mm thick with cement concrete (1:1.5:3),cover slab of 100mm thick with cement concrete 1 1.5 3,BITM_BOQ,concrete,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BITM_BOQ_p64_l27,with stone chips with necessary reinforcement and,with stone chips with necessary reinforcement and,BITM_BOQ,steel,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l28,shuttering including one 560mm dia RCC manhole cover,shuttering including one 560mm diameter reinforced cement concrete manhole cover,BITM_BOQ,concrete,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BITM_BOQ_p64_l30,"the cover slab with necessary fittings making necessary,",the cover slab with necessary fittings making necessary,BITM_BOQ,roofing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BITM_BOQ_p64_l31,"arrangements for pipe connection, excavation of well",arrangements for pipe connection excavation of well,BITM_BOQ,earthwork,0.9090909090909092,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l35,With 250mm thick dry brick work and 250mm thick cement,with 250mm thick dry brick work and 250mm thick cement,BITM_BOQ,masonry,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l36,"brick work (6:1) and 1.00m inside dia. (SAIL/TATA/RINL)Each 16,577.00 0.00",brick work 6 1 and 1.00m inside diameter. sail tata rinl each 16 577.00 0.00,BITM_BOQ,masonry,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p64_l37,"4.2 Removing sludge from septic tank, soak well etc. by methor",4.2 removing sludge from septic tank soak well etc. by methor,BITM_BOQ,demolition,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BITM_BOQ_p65_l6,"4.4 Supplying, fitting and fixing in position RCC manhole / pit",4.4 supplying fitting and fixing in position reinforced cement concrete manhole pit,BITM_BOQ,concrete,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BITM_BOQ_p65_l10,"4.5 Supplying, fitting and fixing in position C.I manhole / pit",4.5 supplying fitting and fixing in position c.i manhole pit,BITM_BOQ,utilities_storm_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BITM_BOQ_p65_l15,polymer concrete manhole/ gully pit cover with matching,polymer concrete manhole gully pit cover with matching,BITM_BOQ,utilities_storm_sanitary,1.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BITM_BOQ_p65_l21,4.6.2 15 MT load bearing capacity round manhole cover provided,4.6.2 15 meter load bearing capacity round manhole cover provided,BITM_BOQ,utilities_storm_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BITM_BOQ_p65_l25,4.6.3 5 MT load bearing capacity round manhole cover provided,4.6.3 5 meter load bearing capacity round manhole cover provided,BITM_BOQ,utilities_storm_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BITM_BOQ_p65_l29,4.6.4 3 MT load bearing capacity round manhole cover provided,4.6.4 3 meter load bearing capacity round manhole cover provided,BITM_BOQ,utilities_storm_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BITM_BOQ_p66_l4,"5.0 Supplying, fitting and fixing UPVC pipes (B-Type) &",5.0 supplying fitting and fixing unplasticized polyvinyl chloride pipes type,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p66_l7,"cutting pipes, cutting holes in wall or RCC floor where",cutting pipes cutting holes in wall or reinforced cement concrete floor where,BITM_BOQ,concrete,1.0,0.0,0.9090909090909092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p66_l9,"of masonry or concrete work, if necessary, but including the",of masonry or concrete work if necessary but including the,BITM_BOQ,masonry,1.0,0.0,0.0,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p66_l12,metre and refilling the same complete as per direction of the,metre and refilling the same complete as per direction of the,BITM_BOQ,earthwork,0.9090909090909092,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p66_l14,measurement of the total pipeline including specials.),measurement of the total pipeline including specials.,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p66_l15,5.1 Single socketed 3.0 metre length UPVC pipes - Above,5.1 single socketed 3.0 metre length unplasticized polyvinyl chloride pipes above,BITM_BOQ,electrical,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p66_l20,5.2 Single socketed 3.0 metre length UPVC pipes - Under,5.2 single socketed 3.0 metre length unplasticized polyvinyl chloride pipes under,BITM_BOQ,electrical,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p67_l21,5.13 Plain floor trap with Top tile & Strainer - 75 mm 2 Each 144.00 288.00,5.13 plain floor trap with top tile strainer 75 millimeter 2 each 144.00 288.00,BITM_BOQ,flooring_tiling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p67_l23,glazed stoneware pipe including excavation of earth upto,glazed stoneware pipe including excavation of earth upto,BITM_BOQ,earthwork,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p67_l25,refilling (but excluding concreting at bottom and sides).,refilling but excluding concreting at bottom and sides,BITM_BOQ,earthwork,0.9090909090909092,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p67_l28,5.15 Renewing cast iron inspection door with bolts and nuts,5.15 renewing cast iron inspection door with bolts and nuts,BITM_BOQ,doors_windows_glazing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p67_l29,complete for fittings of 50mm dia to 150mm dia HCI pipe. 2 Each 86.00 172.00,complete for fittings of 50mm diameter to 150mm diameter hci pipe. 2 each 86.00 172.00,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p68_l4,5.20 Removing chokage of H.C.I. or S.W. pipe or R.C.C. Hume,5.20 removing chokage of h.c.i. or s.w. pipe or r.c.c. hume,BITM_BOQ,demolition,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p68_l9,"6.1 Supplying, fitting and fixing EWC in white glazed vitreous",6.1 supplying fitting and fixing ewc in white glazed vitreous,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p68_l20,"concrete for fixing). (i) 580 mm X 440 mm.1 Each 1,613.00 1,613.00",concrete for fixing 580 millimeter 440 millimeter.1 each 1 613.00 1 613.00,BITM_BOQ,concrete,0.7692307692307693,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p68_l27,"6.5 Supplying, fitting and fixing 32 mm dia. flush pipe of",6.5 supplying fitting and fixing 32 millimeter diameter. flush pipe of,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p68_l30,"6.5.1 a) Polythene flush pipe 10 Each 155.00 1,550.00",6.5.1 polythene flush pipe 10 each 155.00 1 550.00,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p68_l31,"6.6 Supplying, fitting and fixing 18mm thick marble partition",6.6 supplying fitting and fixing 18mm thick marble partition,BITM_BOQ,flooring_tiling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p68_l32,"slab with white chawk doongri marbel square cut, both",slab with white chawk doongri marbel square cut both,BITM_BOQ,roofing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BITM_BOQ_p69_l12,6.15 Re-fixing flush pipe/ MS bend/ CP flush pipe with I.R.,6.15 re fixing flush pipe mild steel bend cp flush pipe with i.r.,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p70_l5,etc.from road side masonary drain/ hume pipe drain/,etc.from road side masonary drain hume pipe drain,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p70_l6,culvert etc. by mathor labour after removing concrete.,culvert etc. by mathor labour after removing concrete.,BITM_BOQ,demolition,1.0,1.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p70_l7,Slab/manhole cover etc. without damaging the same and,slab manhole cover etc. without damaging the same and,BITM_BOQ,roofing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
BITM_BOQ_p70_l19,"2,38,388.00 Cost of plumbing and sanitary work (BITM) ::::",2 38 388.00 cost of plumbing and sanitary work bitm,BITM_BOQ,plumbing_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p80_l38,"including masonry reservior.10 Each 110.00 1,100.00",including masonry reservior.10 each 110.00 1 100.00,BITM_BOQ,masonry,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p81_l27,"3.4.2 Sink with drain board 1050 mm x 450 mm x 180 mm 0 Each 5,006.00 0.00",3.4.2 sink with drain board 1050 millimeter 450 millimeter 180 millimeter 0 each 5 006.00 0.00,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p83_l23,"3.11 Supplying, fitting and fixing C.P. Extension pipe 2 Each 106.00 212.00",3.11 supplying fitting and fixing c.p. extension pipe 2 each 106.00 212.00,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p84_l36,"brick work (6:1) and 1.00m inside dia. (SAIL/TATA/RINL)0 Each 16,577.00 0.00",brick work 6 1 and 1.00m inside diameter. sail tata rinl 0 each 16 577.00 0.00,BITM_BOQ,masonry,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p87_l9,5.13 Plain floor trap with Top tile & Strainer - 75 mm 1 Each 144.00 144.00,5.13 plain floor trap with top tile strainer 75 millimeter 1 each 144.00 144.00,BITM_BOQ,flooring_tiling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p88_l21,6.5.1 a) Polythene flush pipe 3 Each 155.00 465.00,6.5.1 polythene flush pipe 3 each 155.00 465.00,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p90_l19,"1,58,103.00 Cost of plumbing and sanitary work (Staff Quarter) ::::",1 58 103.00 cost of plumbing and sanitary work staff quarter,BITM_BOQ,plumbing_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p91_l10,"Name of work:Annual maintenance contract for Civil, Sanitary &",name of work annual maintenance contract for civil sanitary,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p91_l11,"Plumbing works at BITM, Kolkata & Staff quarters (Karmi Abas),",plumbing works at bitm kolkata staff quarters karmi abas,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p91_l15,"Total Cost of Civil, Sanitary & Plumbing Works for BITM, Kolkata & Staff",total cost of civil sanitary plumbing works for bitm kolkata staff,BITM_BOQ,plumbing_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p91_l19,"Add Labour Welfare Cess @ 1 % on Rs. Cost of Plumbing & Sanitary Work for BITM, Kolkata = Rs.",add labour welfare cess 1 on rs. cost of plumbing sanitary work for bitm kolkata rs.,BITM_BOQ,plumbing_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p91_l20,"Cost of Plumbing & Sanitary for Staff Quarters, Kasba, Kolkata = Rs.",cost of plumbing sanitary for staff quarters kasba kolkata rs.,BITM_BOQ,plumbing_sanitary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p92_l31,"Water Proofing Compound: Sika, SWC, Pedilite, CICOAluminium Section: Hindalco, Indalco, Beco",water proofing compound sika swc pedilite cicoaluminium section hindalco indalco beco,BITM_BOQ,roofing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BITM_BOQ_p92_l32,Floor Spring : Godrej/ Ozone/ Hardwin / Garnish/ DORMAVitrified Tiles: Kajaria/ Johnson & Johnson/ Marbonite/ Nitco,floor spring godrej ozone hardwin garnish dormavitrified tiles kajaria johnson johnson marbonite nitco,BITM_BOQ,flooring_tiling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p92_l33,Ceramic Tiles: Kajaria/ Orient/ Somany/ Vermora,ceramic tiles kajaria orient somany vermora,BITM_BOQ,flooring_tiling,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p92_l34,Cement Based Paint: Duracem (Berger)/ Snowcem,cement based paint duracem berger snowcem,BITM_BOQ,plaster_painting,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p92_l35,"Oil Bound Paint, Plastic paint, Synthetic Enamel: Berger/ Asian paints/ ICI.",oil bound paint plastic paint synthetic enamel berger asian paints ici.,BITM_BOQ,plaster_painting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p92_l36,"Weather Coat: Asian paint Apex Ultima, Weather shield Max of Dulux (ICI)",weather coat asian paint apex ultima weather shield max of dulux ici,BITM_BOQ,plaster_painting,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p92_l38,"UPVC Pipe for rain water down pipe: Ori-plast, Supreme, Ashirvad, Astral",unplasticized polyvinyl chloride pipe for rain water down pipe ori plast supreme ashirvad astral,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p92_l40,GI Pipe fittings: Tata/ Jindal,galvanized iron pipe fittings tata jindal,BITM_BOQ,plumbing_sanitary,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BITM_BOQ_p92_l41,"PVC Sanitary fixtures : PRAYAG, WtaertecMicro concrete : Pidilite, CICO, SIKA",pvc sanitary fixtures prayag wtaertecmicro concrete pidilite cico sika,BITM_BOQ,concrete,0.7692307692307693,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
